Symbol,Date,Open,High,Low,Close,Percent Change,Volume
SBL,9/29/2022,299,301,297,299,1.87,9288
SBL,10/9/2022,304,314,300,312,4.35,21632
SBL,10/10/2022,313,313,305,306,-1.92,16331
SBL,10/11/2022,306,306,298,302.5,-1.14,20829
SBL,10/12/2022,308,308,300,301,-0.5,14361
SBL,10/13/2022,305,305,297,303,1.06,28177
SBL,10/16/2022,305,306,298.3,302,-0.33,13737
SBL,10/17/2022,297.1,307,296,305.5,1.16,14845
SBL,10/19/2022,305,307.8,302,305,-0.16,16552
SBL,10/20/2022,308,308,300,304,-0.33,33948
SBL,10/23/2022,310,310,303,306,0.66,9620
SBL,10/31/2022,303,308,300,308,0.65,28940
SBL,11/1/2022,308,324.3,305.3,322.9,4.84,39435
SBL,11/2/2022,324,330,318.1,324,0.34,39206
SBL,11/3/2022,321,325.9,320,320.5,-1.08,32484
SBL,11/6/2022,320,325,318.5,324.9,1.37,31875
SBL,11/7/2022,325.2,329,322.2,322.2,-0.83,36450
SBL,11/8/2022,322.5,324,321.3,322.4,0.06,11675
SBL,11/9/2022,319,325,316,317,-1.67,38815
SBL,11/10/2022,315,321,315,316.9,-0.03,24007
SBL,11/13/2022,318,319,316.3,318,0.35,19783
SBL,11/14/2022,316,325,315,320.2,0.69,21171
SBL,11/15/2022,324,326.5,321,324.7,1.41,13086
SBL,11/16/2022,325.1,326,319.2,326,0.4,13385
SBL,11/17/2022,332,332.5,324,325.8,-0.06,20871
SBL,11/22/2022,328.8,332,322,324.9,-0.28,7665
SBL,11/23/2022,324,324,319,320,-1.51,12798
SBL,11/24/2022,317.6,324,317.6,323,0.94,14644
SBL,11/27/2022,319,326.9,319,326.9,1.21,27015
SBL,11/28/2022,326,326,318.1,320,-2.11,20091
SBL,11/29/2022,317.3,325,317.1,322,0.63,18771
SBL,11/30/2022,317.2,325.8,317.2,321.3,-0.22,15363
SBL,12/1/2022,325,325.9,321,324.9,1.12,23546
SBL,12/4/2022,324,326,322,324,-0.28,19156
SBL,12/5/2022,322,325,321.1,323,-0.31,22538
SBL,12/6/2022,320,322,317.5,318.9,-1.27,21203
SBL,12/7/2022,325,326.8,319.5,320,0.34,48314
SBL,12/11/2022,320,320,314.7,314.7,-1.66,27738
SBL,12/12/2022,320,320,311,313.5,-0.38,19031
SBL,12/13/2022,312,315.5,309,309.2,-1.37,16711
SBL,12/14/2022,309,314.4,309,310,0.26,12596
SBL,12/15/2022,308,313.9,308,310,0,10417
SBL,12/18/2022,311,311,303,306,-1.29,25221
SBL,12/19/2022,312,312,302,306,0,9779
SBL,12/20/2022,306,310,304,307,0.33,18497
SBL,12/21/2022,312,312,308,309.4,0.78,21412
SBL,12/22/2022,313,314.5,309,310,0.19,21070
SBL,12/26/2022,316.2,322,311.1,322,3.87,45037
SBL,12/27/2022,328.4,341.5,326,339,5.28,188077
SBL,12/28/2022,307,307,295,295,-2.1,57656
SBL,12/29/2022,295,303,294,302,2.37,47602
SBL,1/1/2023,302,304.1,296,297,-1.66,45032
SBL,1/2/2023,300,302,297,297.3,0.1,35179
SBL,1/3/2023,300,302,296,298,0.24,40533
SBL,1/4/2023,300,303,297.1,303,1.68,56117
SBL,1/5/2023,304,309,299,300,-0.99,59839
SBL,1/8/2023,305.9,306,297.2,298.8,-0.4,73011
SBL,1/9/2023,298.8,313,294.3,311.9,4.38,157341
SBL,1/10/2023,315.9,328,312.2,316.5,1.47,162300
SBL,1/12/2023,322.8,329,307,307.5,-2.84,66655
SBL,1/17/2023,312,312,304,306.8,-0.23,41879
SBL,1/18/2023,310,311,300,300.3,-2.12,76324
SBL,1/19/2023,305,309,300.1,303.1,0.93,38806
SBL,1/23/2023,306,306,298,298,-1.68,81426
SBL,1/24/2023,298,304,294,303,1.68,36850
SBL,1/25/2023,303,303,297.5,298,-1.65,41590
SBL,1/26/2023,298,300,295,296,-0.67,24605
SBL,1/29/2023,297,297.8,293,294,-0.68,37470
SBL,1/30/2023,292,297,290,291,-1.02,38924
SBL,1/31/2023,293,293,280.3,287,-1.37,29481
SBL,2/1/2023,283,290,283,286,-0.35,16740
SBL,2/2/2023,290,291.7,282,283,-1.05,29054
SBL,2/5/2023,285,288,281.1,286.9,1.38,27135
SBL,2/6/2023,287,291,283,286,-0.31,17015
SBL,2/7/2023,291,293,280.3,292.9,2.41,44167
SBL,2/8/2023,292,300.7,292,294,0.38,39167
SBL,2/9/2023,290,297,289.1,293,-0.34,17629
SBL,2/12/2023,290,290,285.5,288,-1.71,43901
SBL,2/14/2023,293.7,293.7,282.6,284.5,-1.22,36246
SBL,2/15/2023,289.8,289.8,280,281.5,-1.05,77441
SBL,2/16/2023,281,284,279.3,282,0.18,16450
SBL,2/20/2023,287,287,274.4,279,-1.06,35722
SBL,2/22/2023,278,285,275.1,281.5,0.9,14796
SBL,2/23/2023,279,280,276,278,-1.24,27494
SBL,2/26/2023,275,279,269.3,278,0,28986
SBL,2/27/2023,280,280,273,274,-1.44,26425
SBL,2/28/2023,279.2,283.9,274,276,0.73,17271
SBL,3/1/2023,277,278.9,273.6,274,-0.72,13859
SBL,3/2/2023,274,274,271.3,271.9,-0.77,18230
