Symbol,Date,Open,High,Low,Close,Percent Change,Volume
EBL,3/22/2022,549.9,553,543,546,0.37,11326
EBL,3/23/2022,545.5,553,536,539,-1.28,13480
EBL,3/24/2022,537.9,540,530,535.1,-0.72,15910
EBL,3/27/2022,531.1,539,528.6,530,-0.95,23543
EBL,3/28/2022,527,534.9,526,528,-0.38,9346
EBL,3/29/2022,530,530,524.1,525,-0.57,12564
EBL,3/30/2022,522,529,522,526,0.19,17772
EBL,3/31/2022,533,540,522,522,-0.76,20708
EBL,4/3/2022,523,525,520.3,521,-0.19,10005
EBL,4/4/2022,521,527,520,520.4,-0.12,10708
EBL,4/5/2022,518,519,512,515.5,-0.94,24410
EBL,4/6/2022,512,523,512,518,0.48,11576
EBL,4/7/2022,520,523.9,513,519,0.19,16193
EBL,4/11/2022,529,529,512.1,512.1,-1.33,19620
EBL,4/12/2022,520,520,508,514,0.37,15153
EBL,4/13/2022,515,519,507,519,0.97,25490
EBL,4/17/2022,512,520,511,512,-1.35,9172
EBL,4/18/2022,515,518.9,505,506,-1.17,12323
EBL,4/19/2022,505,513.8,501,508,0.4,10055
EBL,4/20/2022,502.1,512,502,503,-0.98,7915
EBL,4/21/2022,505,509,498,500,-0.6,25076
EBL,4/24/2022,509,519.9,504,510,2,13619
EBL,4/25/2022,510,520,508,513,0.59,8347
EBL,4/26/2022,512,512,503.3,506,-1.36,10245
EBL,4/27/2022,501.3,509,501.2,507.8,0.36,5553
EBL,4/28/2022,517.4,517.9,505,507,-0.16,5724
EBL,5/2/2022,501.2,506,500,501.9,-1.01,16604
EBL,5/4/2022,500,501,495,495,-1.37,11207
EBL,5/5/2022,500,500,490,495,0,12818
EBL,5/8/2022,496,496,486,495,0,15979
EBL,5/9/2022,490,503.8,490,499,0.81,21132
EBL,5/10/2022,508,508,495,500.1,0.22,9494
EBL,5/11/2022,503,512,501,510,1.98,6630
EBL,5/12/2022,502.2,512,502.2,504,-1.18,6458
EBL,5/17/2022,495,499,493,494.5,-1.88,7528
EBL,5/18/2022,490,496,490,495,0,4292
EBL,5/19/2022,504.9,509,494,494,-0.2,4908
EBL,5/20/2022,496.1,499,491.2,491.3,-0.55,4040
EBL,5/23/2022,495,495,486,486,-1.08,8843
EBL,5/24/2022,487,494.7,485,494.4,1.73,8840
EBL,5/25/2022,500,500,490,495,0.12,4972
EBL,5/26/2022,499.9,499.9,490,494,-0.2,8044
EBL,5/27/2022,493,496,486.1,488,-1.21,11789
EBL,5/30/2022,497,497,480,484,-0.82,11897
EBL,5/31/2022,475.2,484.5,475,480,-0.83,10917
EBL,6/1/2022,484,486,479,481,0.21,8708
EBL,6/2/2022,476,480,473.1,473.5,-1.56,8342
EBL,6/3/2022,482.9,482.9,460,462.6,-2.3,24101
EBL,6/6/2022,471.8,484,455.3,464,0.3,12312
EBL,6/7/2022,464,468,451,451,-2.8,14040
EBL,6/8/2022,460,468.7,450,468.7,3.92,9914
EBL,6/9/2022,478,478,460.1,463,-1.22,8716
EBL,6/10/2022,472.2,472.2,451,458,-1.08,10641
EBL,6/13/2022,467.1,467.1,451,456.9,-0.24,4841
EBL,6/14/2022,466,466,442,453,-0.85,18610
EBL,6/15/2022,462,462,440,447,-1.32,11180
