Symbol,Date,Open,High,Low,Close,Percent Change,Volume
PRVU,4/18/2022,276.2,279,272.6,274,-1.79,40803
PRVU,4/19/2022,279.4,279.4,266.3,276,0.73,51392
PRVU,4/20/2022,281.5,281.5,264,268,-2.9,81896
PRVU,4/21/2022,273.3,273.3,259.5,265,-1.12,57543
PRVU,4/24/2022,270.3,275,265.1,274,3.4,30884
PRVU,4/25/2022,275,277,269,269,-1.82,38721
PRVU,4/26/2022,269,274,265,267,-0.74,17236
PRVU,4/27/2022,267,271.7,264.1,268,0.37,28864
PRVU,4/28/2022,273.3,273.3,264,264,-1.49,51477
PRVU,5/2/2022,265.1,267.9,260,260,-1.52,34159
PRVU,5/4/2022,260,261,251,255,-1.92,71519
PRVU,5/5/2022,251,256,245,247.1,-3.1,97738
PRVU,5/8/2022,252,252,242,247,-0.04,56219
PRVU,5/9/2022,251.9,257.5,250,253.7,2.71,66004
PRVU,5/10/2022,253,262,253,261.9,3.23,44922
PRVU,5/11/2022,265.9,269.9,261,267.5,2.14,36855
PRVU,5/12/2022,272,272,263,265,-0.93,35333
PRVU,5/17/2022,265,265,255.2,255.3,-3.66,23639
PRVU,5/18/2022,254,260,251,259,0.01,13711
PRVU,5/19/2022,259,263.8,255,255,-1.54,22095
PRVU,5/20/2022,252,259,252,254.1,-0.35,19890
PRVU,5/23/2022,254,254,249,251,-1.22,40271
PRVU,5/24/2022,256,256,247,252,0.4,25665
PRVU,5/25/2022,254,255,252.1,255,1.19,20679
PRVU,5/26/2022,259.8,260,255,257,0.78,23464
PRVU,5/27/2022,262.1,262.1,252,255,-0.78,61702
PRVU,5/30/2022,255,255,247,250,-1.96,49875
PRVU,5/31/2022,250,250,246,248,-0.8,30380
PRVU,6/1/2022,250,250,245,247.5,-0.2,20763
PRVU,6/2/2022,250,250,245,246.9,-0.24,29698
PRVU,6/3/2022,246.9,246.9,239.8,241,-2.39,54574
PRVU,6/6/2022,241,244.8,237.2,240,-0.41,36663
PRVU,6/7/2022,243,243,232.5,233,-2.92,52964
PRVU,6/8/2022,235,242,229.6,240,3,36513
PRVU,6/9/2022,240.5,243,235.2,238,-0.83,27250
