Symbol,Date,Open,High,Low,Close,Percent Change,Volume
SCB,9/20/2022,399,400,392.1,400,0.05,12629
SCB,9/21/2022,407,407,390,394,-1.5,13376
SCB,9/22/2022,393,398,390,392,-0.51,6498
SCB,9/25/2022,395,398.9,390.1,394,0.51,7292
SCB,9/27/2022,387,406.9,387,402,2.03,3007
SCB,9/28/2022,402.3,406,399,400,-0.5,2354
SCB,9/29/2022,401,402,396.3,401.2,0.3,7019
SCB,10/9/2022,402,421.1,402,416.7,3.86,2748
SCB,10/10/2022,411,414,400,406.8,-2.38,7212
SCB,10/11/2022,408.4,408.4,400.2,404,-0.69,3167
SCB,10/12/2022,411,411,402,402,-0.5,4772
SCB,10/13/2022,408,410,398,400,-0.1,10129
SCB,10/16/2022,398,429,397,429,7.25,11178
SCB,10/17/2022,437.5,437.5,402,410,-4.43,23037
SCB,10/19/2022,402.1,410,400.2,405,-1.22,4919
SCB,10/20/2022,401,408,401,404.9,-0.02,3225
SCB,10/23/2022,409,409,402,403,-0.47,4357
SCB,10/31/2022,411,427.9,411,418,3.72,30058
SCB,11/1/2022,421,425,412.6,418,0,26016
SCB,11/2/2022,423,426,413.5,420.5,0.6,11285
SCB,11/3/2022,416,420.9,415.3,419,-0.36,7668
SCB,11/6/2022,419.1,424,415.6,421,0.48,18214
SCB,11/7/2022,421,428,420.1,422,0.24,11953
SCB,11/8/2022,421,424,418.1,419.1,-0.69,5844
SCB,11/9/2022,419.5,423.5,416,417.8,-0.31,7949
SCB,11/10/2022,420,420,411.1,415,-0.67,7408
SCB,11/13/2022,423,423,412,412.5,-0.6,4999
SCB,11/14/2022,412.2,419,412.2,418.9,1.55,12413
SCB,11/15/2022,421,421,416.2,417,-0.45,1945
SCB,11/16/2022,420,423.3,415,422.5,1.32,6814
SCB,11/17/2022,430,430,421,426.1,0.85,6744
SCB,11/22/2022,434,440,432.2,439,3.03,46364
SCB,11/23/2022,433,433,415,418,-4.78,11493
SCB,11/24/2022,422,424,412,418.3,0.07,8821
SCB,11/27/2022,415,416,411,411.3,-1.67,10915
SCB,11/28/2022,419.5,419.6,405,407,-1.05,13907
SCB,11/29/2022,409,412,405.5,408,0.25,7670
SCB,11/30/2022,406,410.9,406,408,0,7218
SCB,12/1/2022,405,412,405,410.8,0.69,8993
SCB,12/4/2022,406,416.9,406,412.1,0.32,5021
SCB,12/5/2022,410,417,409,409,-0.75,4768
SCB,12/6/2022,409,412,406,406.5,-0.61,4382
