Symbol,Date,Open,High,Low,Close,Percent Change,Volume
HBL,12/27/2022,345,352,335,350.8,3.18,30183
HBL,12/28/2022,345,353,342,349.7,-0.31,23963
HBL,12/29/2022,350,357,342.8,355,1.52,27541
HBL,1/1/2023,362,369.3,355.1,365.1,2.85,49119
HBL,1/2/2023,338.1,338.1,328,331,-2.09,15231
HBL,1/3/2023,333,337.6,319.2,320,-3.32,14072
HBL,1/4/2023,320,332.2,320,325,1.56,11376
HBL,1/5/2023,331.5,331.5,320,320,-1.54,9089
HBL,1/8/2023,314,322,313.6,316,-1.25,20587
HBL,1/9/2023,313,317,310,315.9,-0.03,20959
HBL,1/10/2023,315,334,315,320,1.3,25020
HBL,1/12/2023,325,326.4,311,315,-1.56,12501
HBL,1/17/2023,315.5,318,304,312.7,-0.73,13648
HBL,1/18/2023,308,318,305,305,-2.46,18348
HBL,1/19/2023,305,310,301,306,0.33,9570
HBL,1/23/2023,312.1,331,307,313.5,2.45,25499
HBL,1/24/2023,308,314.1,308,310,-1.12,5272
HBL,1/25/2023,316.1,316.2,307.7,308,-0.65,18678
HBL,1/26/2023,310,310.9,307,308,0,2876
HBL,1/29/2023,304,310,303.1,306,-0.65,12986
HBL,1/30/2023,302.5,305,300,300,-1.96,5360
HBL,1/31/2023,301,301,295.5,299.9,-0.03,4818
HBL,2/1/2023,300,300,293,294,-1.97,8226
HBL,2/2/2023,291,294,289,290,-1.36,11047
HBL,2/5/2023,290,295,289,289,-0.34,6260
HBL,2/6/2023,291,291,284.5,286,-1.04,8687
HBL,2/7/2023,285,299.9,284,299.8,4.83,5321
HBL,2/8/2023,300,305,295,300,0.07,4000
HBL,2/9/2023,300,304,294,299,-0.33,5531
HBL,2/12/2023,295,297,289.1,291,-2.68,9166
HBL,2/14/2023,290,296.8,286,286,-1.72,5598
HBL,2/15/2023,286,290,284.5,285.9,-0.03,6989
HBL,2/15/2023,286,290,284.5,285.9,-0.03,6989
HBL,2/16/2023,291,291.5,284,285,-0.31,11295
HBL,2/20/2023,280,290,275,282,-1.05,15636
HBL,2/22/2023,280,299.7,268,293,3.9,10683
HBL,2/23/2023,293,293,281,284,-3.07,5003
HBL,2/26/2023,284.1,284.1,272,280.4,-1.27,4292
HBL,2/27/2023,286,286,275,275.1,-1.89,7598
HBL,2/28/2023,280.6,280.6,271.2,275,-0.04,5331
HBL,3/1/2023,275,275,270.3,272,-1.09,6387
HBL,3/2/2023,276,276,268,268,-1.47,4873
HBL,3/5/2023,268,270,262.6,263,-1.87,13052
HBL,3/7/2023,265,267,262,263,0,5962
HBL,3/9/2023,265,270.2,265,267,1.52,7229
HBL,3/12/2023,262,262,249,250,-6.37,106306
HBL,3/13/2023,245.1,246,236.2,236.8,-5.28,103550
HBL,3/14/2023,241.5,246.3,230.6,232.2,-1.94,112626
HBL,3/15/2023,236.8,236.8,230,235,1.21,68992
HBL,3/16/2023,231,238,225.7,236,0.43,18022
HBL,3/19/2023,233,239,232,236,0,15414
HBL,3/20/2023,233,240,233,239,1.27,36318
HBL,3/22/2023,242,242,233.3,236,-1.26,31158
HBL,3/23/2023,233,236,228,230,-2.54,49382
HBL,3/26/2023,228,234,226.1,227,-1.3,22478
HBL,3/27/2023,230,230,221,225,-0.88,64668
HBL,3/28/2023,228.5,232.9,226.6,227.1,0.93,22130
HBL,3/29/2023,230.9,230.9,225,226.9,-0.09,28441
HBL,3/30/2023,230,230,223,225,-0.84,23758
HBL,4/2/2023,225,228.5,220,221.5,-1.56,35049
HBL,4/3/2023,221,221.9,217.4,219.8,-0.77,39069
HBL,4/4/2023,217,221,213.2,214.1,-2.59,119020
HBL,4/5/2023,213.5,217.9,212,216.5,1.12,35179
HBL,4/6/2023,220,220,216,219.6,1.43,25004
HBL,4/9/2023,220.5,220.5,215.3,216,-1.64,35937
HBL,4/10/2023,216,221,215,218.5,1.16,20244
HBL,4/11/2023,219,222.5,218.1,222.3,1.74,33480
HBL,4/12/2023,225,236,222.7,235,5.71,48115
HBL,4/13/2023,237.7,239.7,231,231,-1.7,83922
HBL,4/16/2023,234,234,227.7,232.7,0.74,21878
HBL,4/17/2023,234,234,227.3,227.3,-2.32,18972
HBL,4/18/2023,225,228,223,228,0.31,8529
HBL,4/19/2023,228,230,226.2,227.2,-0.35,27477
HBL,4/20/2023,231,231,225.5,225.5,-0.75,26539
HBL,4/23/2023,224,228,219.2,223.5,-0.89,31353
HBL,4/24/2023,220.5,223,216.3,221.9,-0.72,15853
