Symbol,Date,Open,High,Low,Close,Percent Change,Volume
ADBL,7/3/2022,326,330,324.4,327,0.31,21180
ADBL,7/4/2022,330,338,329,329,0.61,47200
ADBL,7/5/2022,330,335,325,329.9,0.27,35848
ADBL,7/6/2022,334.9,334.9,318,328,-0.58,19649
ADBL,7/7/2022,330,334,325,330,0.61,22802
ADBL,7/8/2022,330,330,320,323,-2.12,6386
ADBL,7/11/2022,318,320,310,312.4,-3.28,31001
ADBL,7/12/2022,312.4,318.6,305.8,310,-0.77,46072
ADBL,7/13/2022,316,316,309,312.6,0.84,28378
ADBL,7/14/2022,318,324.9,314,324.9,3.93,129060
ADBL,7/15/2022,325,333,323,331,1.88,23305
ADBL,7/17/2022,331,333,328.2,333,0.6,13768
ADBL,7/18/2022,331.1,333,327,333,0,30494
ADBL,7/19/2022,336,338,331.7,332.2,-0.24,48655
ADBL,7/20/2022,331,332,329,330,-0.66,9519
ADBL,7/21/2022,336.6,336.6,325,326,-1.21,33924
ADBL,7/22/2022,332.1,332.1,320,320,-1.84,73821
ADBL,7/24/2022,326,330,318,325,1.56,34052
ADBL,7/25/2022,325,335,325,331.9,2.12,22249
ADBL,7/26/2022,330,334,327,327.9,-1.21,28310
ADBL,7/27/2022,328,329,325,329,0.34,15694
ADBL,7/28/2022,330,330.5,327,329.2,0.06,25355
ADBL,7/29/2022,333.5,333.9,326,329,-0.06,10688
ADBL,7/31/2022,335.5,335.5,329,334.9,1.79,52879
ADBL,8/1/2022,339,343.7,333.1,337,0.63,29020
ADBL,8/2/2022,337.9,338,332,335,-0.59,16845
ADBL,8/3/2022,337,339,331,331.9,-0.93,24591
ADBL,8/4/2022,330,336,326.9,327.2,-1.42,53722
ADBL,8/5/2022,327,333,320.8,326,-0.37,15314
ADBL,8/7/2022,327,328,320,324,-0.61,25006
ADBL,8/8/2022,323,328.9,322,324,0,17323
ADBL,8/9/2022,330.3,330.3,319.1,320,-1.23,16292
ADBL,8/10/2022,325,325.9,316.1,319,-0.31,13511
ADBL,8/11/2022,321.9,322.9,318,319.9,0.28,14796
ADBL,8/14/2022,318,323.9,317.1,317.1,-0.88,12706
ADBL,8/15/2022,322,325,318,325,2.49,14532
ADBL,8/16/2022,324.9,328,321,322.9,-0.65,17914
ADBL,8/17/2022,321,323,319,320,-0.9,11949
ADBL,8/18/2022,322,325,321,323,0.94,17718
